distancia_km,pl_800,pl_1800,rsrp_800,rsrp_1800,cumple_800,cumple_1800,delta_rsrp_800_menos_1800,geometry
1.905230880850909,136.18252768579327,150.3414315490861,-104.18252768579327,-118.34143154908611,True,False,14.158903863292835,POINT (440787.29304996016 4482575.2129265675)
1.909647651659596,136.21847245016443,150.37737631345726,-104.21847245016443,-118.37737631345726,True,False,14.158903863292835,POINT (440791.4500911022 4482540.464440855)
1.9140931526531473,136.25456717698955,150.41347104028236,-104.25456717698955,-118.41347104028236,True,False,14.158903863292807,POINT (440795.0034794332 4482505.645287629)
1.9190207947047608,136.2944787605759,150.45338262386872,-104.29447876057591,-118.45338262386872,True,False,14.158903863292807,POINT (440798.4099292761 4482470.811517075)
1.877673555558195,135.95635993846466,150.1152638017575,-103.95635993846466,-118.1152638017575,True,False,14.158903863292835,POINT (440756.0701101528 4482454.801615516)
1.8564267522167892,135.7797058868789,149.93860975017174,-103.7797058868789,-117.93860975017174,True,False,14.158903863292835,POINT (440733.5136628908 4482436.255257342)
1.8273395873111233,135.53455716043715,149.69346102372998,-103.53455716043715,-117.69346102372998,True,False,14.158903863292835,POINT (440705.7953026957 4482457.322287248)
1.877673555558195,135.95635993846466,150.1152638017575,-103.95635993846466,-118.1152638017575,True,False,14.158903863292835,POINT (440756.0701101528 4482454.801615516)
1.8885643446784193,136.04613673558708,150.2050405988799,-104.04613673558708,-118.20504059887989,True,False,14.158903863292807,POINT (440764.56152858975 4482420.847296013)
1.8922646351802808,136.07652180438376,150.23542566767657,-104.07652180438376,-118.23542566767657,True,False,14.158903863292807,POINT (440765.2356851335 4482386.821577252)
1.1083715653695663,127.77343359708982,141.93233746038263,-95.77343359708982,-109.93233746038263,True,False,14.158903863292807,POINT (439464.6985400013 4481629.230396154)
